id,start_date,end_date,property_id,guest_id
1015809,2023-09-20,2023-10-13,508,687
1015810,2016-10-21,2016-11-16,109,295
1015811,2017-12-24,2018-01-21,625,25
1015812,2017-01-01,2017-01-27,4,395
1015813,2017-12-24,2018-01-06,774,986
1015814,2014-10-21,2014-10-28,554,362
1015815,2015-07-29,2015-08-24,67,441
1015816,2021-06-08,2021-06-08,951,136
1015817,2021-05-08,2021-05-26,228,178
1015818,2022-08-12,2022-08-24,690,987
1015819,2021-02-24,2021-02-25,21,650
1015820,2022-12-11,2023-01-01,386,820
1015821,2020-05-07,2020-05-12,325,599
1015822,2019-11-10,2019-11-29,331,748
1015823,2018-08-20,2018-09-17,100,774
1015824,2015-01-19,2015-02-07,517,673
1015825,2014-11-13,2014-12-02,848,108
1015826,2019-02-18,2019-03-06,240,695
1015827,2020-05-18,2020-06-05,121,967
1015828,2014-09-19,2014-09-30,801,602
1015829,2018-01-06,2018-01-18,651,300
1015830,2015-06-14,2015-06-23,363,245
1015831,2020-08-15,2020-09-07,443,139
1015832,2021-05-02,2021-05-25,213,377
1015833,2017-03-02,2017-03-02,556,500
1015834,2016-03-04,2016-03-29,761,98
1015835,2016-06-07,2016-06-27,888,738
1015836,2020-01-14,2020-02-11,676,894
1015837,2022-10-03,2022-10-21,323,178
1015838,2016-12-14,2017-01-03,686,598
1015839,2016-10-16,2016-11-13,665,249
1015840,2020-01-12,2020-02-06,943,364
1015841,2023-05-18,2023-06-16,376,506
1015842,2023-02-19,2023-03-14,923,14
1015843,2021-06-10,2021-06-23,120,255
1015844,2022-05-03,2022-05-10,958,492
1015845,2022-05-18,2022-06-10,144,762
1015846,2018-06-14,2018-07-07,301,786
1015847,2018-11-03,2018-11-19,987,881
1015848,2018-07-15,2018-08-11,57,170
1015849,2022-11-11,2022-11-19,488,351
1015850,2016-03-27,2016-04-15,555,478
1015851,2014-09-17,2014-09-27,235,189
1015852,2021-07-15,2021-08-08,436,674
1015853,2022-03-06,2022-03-29,861,849
1015854,2023-03-05,2023-03-22,962,144
1015855,2017-11-11,2017-11-19,33,628
1015856,2014-09-16,2014-10-01,367,978
1015857,2020-11-09,2020-11-11,504,978
1015858,2019-06-17,2019-06-25,819,650
1015859,2022-04-05,2022-04-14,589,494
1015860,2021-08-15,2021-08-28,776,419
1015861,2022-03-04,2022-03-10,458,796
1015862,2020-09-04,2020-10-02,123,946
1015863,2018-01-13,2018-01-27,362,128
1015864,2017-11-15,2017-11-15,938,334
1015865,2016-12-25,2017-01-03,752,468
1015866,2014-06-04,2014-06-12,750,339
1015867,2023-10-22,2023-10-26,52,773
1015868,2014-07-22,2014-08-05,678,899
1015869,2016-04-17,2016-05-07,551,676
1015870,2021-01-11,2021-01-14,596,510
1015871,2021-02-11,2021-03-06,870,828
1015872,2016-05-29,2016-06-04,659,489
1015873,2022-10-12,2022-10-12,52,95
1015874,2020-06-20,2020-07-10,462,749
1015875,2016-09-06,2016-09-23,388,138
1015876,2022-04-28,2022-05-05,306,821
1015877,2016-09-16,2016-10-11,349,803
1015878,2016-12-26,2017-01-15,107,682
1015879,2016-02-18,2016-03-16,373,887
1015880,2020-10-01,2020-10-27,458,311
1015881,2017-02-01,2017-02-01,575,125
1015882,2015-07-15,2015-08-09,65,95
1015883,2018-08-18,2018-08-27,548,193
1015884,2023-07-25,2023-07-30,372,752
1015885,2020-07-29,2020-08-21,75,959
1015886,2019-05-11,2019-05-28,754,756
1015887,2017-06-11,2017-06-24,928,408
1015888,2014-08-11,2014-09-08,799,138
1015889,2020-08-10,2020-08-29,169,455
1015890,2017-08-23,2017-09-12,968,62
1015891,2020-09-23,2020-10-15,206,833
1015892,2017-07-25,2017-08-15,560,671
1015893,2022-11-10,2022-11-30,60,477
1015894,2020-07-28,2020-08-25,50,40
1015895,2017-02-21,2017-03-16,77,103
1015896,2022-11-18,2022-12-14,260,816
1015897,2018-11-06,2018-12-04,922,133
1015898,2017-09-29,2017-10-12,102,210
1015899,2017-05-19,2017-05-23,636,136
1015900,2015-01-07,2015-01-25,703,458
1015901,2014-07-26,2014-08-21,466,839
1015902,2022-01-18,2022-02-10,954,508
1015903,2021-05-05,2021-06-02,220,262
1015904,2017-03-06,2017-04-02,172,737
1015905,2022-11-20,2022-12-03,482,829
1015906,2014-12-07,2014-12-13,411,20
1015907,2018-03-04,2018-04-02,117,212
1015908,2015-08-05,2015-08-24,607,202
1015909,2019-09-29,2019-10-22,87,305
1015910,2015-04-01,2015-04-20,790,897
1015911,2017-03-05,2017-03-25,315,447
1015912,2017-06-01,2017-06-16,464,944
1015913,2021-01-21,2021-01-21,794,746
1015914,2020-01-17,2020-01-28,642,208
1015915,2016-05-12,2016-05-29,292,90
1015916,2023-02-14,2023-02-17,419,880
1015917,2022-03-12,2022-04-04,528,660
1015918,2021-05-31,2021-06-01,69,697
1015919,2017-12-20,2018-01-09,333,926
1015920,2023-01-24,2023-02-22,785,398
1015921,2014-12-20,2014-12-23,458,170
1015922,2016-04-14,2016-05-11,957,683
1015923,2021-09-07,2021-09-09,877,845
1015924,2015-03-16,2015-04-14,577,437
1015925,2017-12-30,2018-01-04,412,17
1015926,2018-10-10,2018-11-06,793,47
1015927,2020-01-08,2020-01-08,637,156
1015928,2018-10-04,2018-11-02,938,910
1015929,2015-12-07,2015-12-15,380,631
1015930,2020-06-10,2020-06-10,410,477
1015931,2017-09-21,2017-09-21,780,28
1015932,2014-12-28,2015-01-25,385,321
1015933,2021-09-12,2021-10-01,58,38
1015934,2019-01-22,2019-02-07,386,310
1015935,2017-05-28,2017-05-31,675,605
1015936,2015-11-22,2015-12-09,570,821
1015937,2015-03-29,2015-04-18,157,816
1015938,2015-07-10,2015-08-02,668,673
1015939,2014-08-19,2014-09-07,440,932
1015940,2022-04-11,2022-04-24,941,990
1015941,2014-11-25,2014-12-07,670,777
1015942,2021-06-01,2021-06-22,633,699
1015943,2017-06-07,2017-07-06,526,991
1015944,2019-09-17,2019-10-02,173,29
1015945,2019-10-17,2019-11-03,186,910
1015946,2015-03-10,2015-03-17,991,202
1015947,2019-07-19,2019-07-26,784,223
1015948,2020-09-03,2020-09-04,98,499
1015949,2017-12-01,2017-12-20,188,173
1015950,2021-08-08,2021-08-21,241,468
1015951,2022-08-24,2022-09-16,501,651
1015952,2016-11-24,2016-12-06,134,665
1015953,2015-09-30,2015-10-26,70,557
1015954,2020-10-06,2020-10-25,443,267
1015955,2019-04-05,2019-04-14,121,942
1015956,2018-09-21,2018-10-07,255,687
1015957,2015-05-11,2015-05-22,473,687
1015958,2022-02-03,2022-02-27,901,816
1015959,2018-05-24,2018-06-07,793,575
1015960,2014-11-17,2014-12-07,430,696
1015961,2023-10-16,2023-10-25,846,973
1015962,2015-10-15,2015-11-08,559,903
1015963,2014-05-24,2014-06-13,736,75
1015964,2018-02-08,2018-02-08,526,589
1015965,2020-09-18,2020-10-06,435,526
1015966,2020-02-06,2020-02-07,108,687
1015967,2020-08-20,2020-08-21,280,84
1015968,2016-10-13,2016-11-09,829,284
1015969,2017-06-28,2017-07-12,830,512
1015970,2022-01-23,2022-02-20,795,957
1015971,2019-05-14,2019-05-14,944,42
1015972,2014-11-14,2014-12-02,722,592
1015973,2019-02-11,2019-02-27,485,583
1015974,2016-10-10,2016-10-17,317,935
1015975,2018-10-05,2018-10-10,396,704
1015976,2023-02-27,2023-03-22,792,536
1015977,2022-09-16,2022-09-25,196,108
1015978,2014-12-02,2014-12-31,101,183
1015979,2017-05-04,2017-05-23,194,812
1015980,2022-03-26,2022-04-18,898,293
1015981,2021-03-30,2021-04-21,843,798
1015982,2019-10-09,2019-10-25,583,492
1015983,2023-08-03,2023-08-24,958,362
1015984,2022-09-18,2022-09-23,75,729
1015985,2016-09-20,2016-10-12,852,10
1015986,2021-10-26,2021-11-15,730,48
1015987,2015-09-14,2015-10-12,448,703
1015988,2015-03-05,2015-03-18,512,984
1015989,2023-04-17,2023-04-27,599,561
1015990,2020-08-13,2020-08-31,591,218
1015991,2022-08-18,2022-08-18,867,520
1015992,2020-08-20,2020-09-16,970,749
1015993,2022-04-06,2022-04-23,346,998
1015994,2021-08-08,2021-09-06,169,127
1015995,2020-12-30,2021-01-18,994,153
1015996,2018-09-19,2018-10-18,762,613
1015997,2023-07-03,2023-07-09,89,363
1015998,2019-03-17,2019-03-27,400,136
1015999,2018-12-14,2019-01-07,211,44
1016000,2016-04-28,2016-05-02,970,582
1016001,2018-12-21,2019-01-08,42,175
1016002,2020-02-10,2020-02-20,33,288
1016003,2016-08-08,2016-08-29,768,206
1016004,2018-07-09,2018-07-26,459,61
1016005,2021-03-03,2021-03-12,361,668
1016006,2023-10-18,2023-11-05,985,407
1016007,2017-08-01,2017-08-21,342,104
1016008,2022-05-05,2022-05-14,167,356
1016009,2021-08-02,2021-08-24,632,544
1016010,2021-11-17,2021-12-11,106,518
1016011,2023-10-31,2023-11-20,545,509
1016012,2014-09-02,2014-09-07,392,691
1016013,2022-11-03,2022-11-04,326,7
1016014,2015-08-10,2015-09-04,271,637
1016015,2019-08-21,2019-09-16,830,516
1016016,2022-12-02,2022-12-22,397,267
1016017,2019-07-10,2019-07-27,215,171
1016018,2022-01-30,2022-02-24,458,49
1016019,2017-12-29,2018-01-01,218,416
1016020,2015-05-07,2015-05-14,777,389
1016021,2020-02-06,2020-02-28,896,809
1016022,2016-07-10,2016-07-11,440,375
1016023,2016-05-16,2016-05-17,859,492
1016024,2020-12-09,2020-12-18,618,473
1016025,2020-06-16,2020-07-07,642,277
1016026,2017-11-01,2017-11-13,371,690
1016027,2019-01-02,2019-01-02,520,235
1016028,2020-01-07,2020-01-19,801,198
1016029,2021-12-22,2022-01-03,50,670
1016030,2018-06-18,2018-06-29,140,525
1016031,2020-08-23,2020-09-16,799,313
1016032,2016-12-23,2017-01-14,596,473
1016033,2018-08-25,2018-09-13,858,86
1016034,2019-09-16,2019-09-26,973,975
1016035,2019-11-13,2019-11-27,422,538
1016036,2019-03-11,2019-03-19,597,541
1016037,2017-06-26,2017-07-02,493,639
1016038,2023-05-07,2023-05-22,553,546
1016039,2015-02-01,2015-02-15,87,715
1016040,2021-04-24,2021-05-12,638,886
1016041,2014-07-30,2014-08-24,712,404
1016042,2018-03-28,2018-04-24,948,847
1016043,2023-09-20,2023-10-03,959,280
1016044,2018-05-16,2018-05-30,321,834
1016045,2021-09-28,2021-10-13,549,275
1016046,2019-05-15,2019-06-07,927,296
1016047,2016-12-15,2017-01-07,691,392
1016048,2016-02-20,2016-03-17,454,966
1016049,2022-05-16,2022-05-21,918,79
1016050,2017-12-06,2017-12-13,874,797
1016051,2020-11-16,2020-12-04,788,884
1016052,2020-08-16,2020-09-09,808,216
1016053,2017-10-28,2017-11-07,8,913
1016054,2016-11-03,2016-11-12,559,694
1016055,2014-05-15,2014-05-22,18,74
1016056,2019-10-12,2019-10-16,679,202
1016057,2019-02-08,2019-02-24,536,313
1016058,2014-12-19,2015-01-01,942,528
1016059,2022-03-25,2022-04-21,565,882
1016060,2023-07-15,2023-07-30,459,325
1016061,2017-09-01,2017-09-10,159,963
1016062,2020-09-12,2020-09-25,128,127
1016063,2019-05-20,2019-05-21,828,724
1016064,2023-02-26,2023-02-27,663,330
1016065,2021-10-28,2021-10-30,961,695
1016066,2019-10-08,2019-10-22,521,566
1016067,2023-08-03,2023-08-20,763,671
1016068,2022-09-01,2022-09-19,638,8
1016069,2018-02-21,2018-03-04,564,350
1016070,2014-11-27,2014-12-07,727,634
1016071,2020-02-04,2020-02-28,874,637
1016072,2018-06-06,2018-06-08,143,335
1016073,2015-10-10,2015-11-02,906,932
1016074,2015-10-09,2015-10-25,167,499
1016075,2021-12-12,2021-12-24,295,431
1016076,2016-03-21,2016-04-06,827,578
1016077,2023-04-04,2023-04-05,678,632
1016078,2022-08-19,2022-08-22,247,232
1016079,2020-07-10,2020-07-31,491,744
1016080,2022-01-15,2022-01-28,309,808
1016081,2023-05-24,2023-06-10,320,577
1016082,2016-01-03,2016-01-12,732,693
1016083,2023-09-01,2023-09-27,75,447
1016084,2017-06-05,2017-06-29,512,872
1016085,2021-02-23,2021-03-19,495,839
1016086,2017-05-03,2017-05-05,568,94
1016087,2018-05-10,2018-06-04,360,293
1016088,2021-11-07,2021-11-15,557,942
1016089,2018-05-23,2018-05-26,393,711
1016090,2016-02-19,2016-03-04,361,253
1016091,2021-09-10,2021-10-01,69,664
1016092,2020-02-01,2020-02-04,830,750
1016093,2016-01-19,2016-01-22,694,555
1016094,2015-06-17,2015-06-17,737,828
1016095,2017-08-26,2017-09-05,607,263
1016096,2014-11-29,2014-12-03,366,558
1016097,2014-08-06,2014-08-11,806,236
1016098,2017-01-16,2017-02-13,830,50
1016099,2021-02-22,2021-03-13,193,1
1016100,2023-09-22,2023-10-20,286,637
1016101,2023-03-31,2023-04-13,875,853
1016102,2014-11-18,2014-12-04,111,87
1016103,2023-08-16,2023-08-31,630,403
1016104,2020-07-02,2020-07-11,556,394
1016105,2021-09-12,2021-10-06,966,167
1016106,2016-08-05,2016-08-29,575,427
1016107,2017-12-31,2018-01-25,645,502
1016108,2023-08-21,2023-08-27,99,48
1016109,2023-08-03,2023-08-21,428,565
1016110,2017-07-21,2017-08-05,997,373
1016111,2015-01-12,2015-01-16,139,48
1016112,2022-10-14,2022-10-14,384,631
1016113,2014-12-24,2015-01-16,816,50
1016114,2021-07-02,2021-07-07,17,381
1016115,2021-08-09,2021-09-02,716,925
1016116,2023-10-03,2023-10-11,563,785
1016117,2018-01-23,2018-02-15,197,92
1016118,2016-01-05,2016-02-01,767,673
1016119,2018-06-29,2018-07-11,787,599
1016120,2016-05-27,2016-06-19,373,728
1016121,2018-07-16,2018-08-11,322,745
1016122,2023-01-03,2023-01-09,660,727
1016123,2021-09-30,2021-10-12,943,140
1016124,2018-01-20,2018-02-08,776,933
1016125,2022-07-02,2022-07-04,48,415
1016126,2019-02-22,2019-03-15,226,67
1016127,2022-11-21,2022-11-27,765,964
1016128,2017-06-03,2017-06-07,385,384
1016129,2015-10-04,2015-10-31,12,568
1016130,2022-10-06,2022-10-21,656,945
1016131,2022-03-22,2022-04-14,895,282
1016132,2020-05-15,2020-05-26,399,579
1016133,2022-12-18,2023-01-06,85,562
1016134,2023-03-01,2023-03-30,17,608
1016135,2020-02-01,2020-02-14,146,868
1016136,2018-10-17,2018-11-12,966,882
1016137,2020-12-18,2021-01-15,717,765
1016138,2016-11-05,2016-11-28,68,264
1016139,2023-03-13,2023-03-27,783,507
1016140,2017-04-15,2017-04-21,981,838
1016141,2014-11-16,2014-12-01,310,776
1016142,2022-01-13,2022-01-29,479,643
1016143,2022-04-24,2022-05-20,197,566
1016144,2020-01-23,2020-02-18,959,15
1016145,2021-01-26,2021-02-15,459,410
1016146,2018-10-22,2018-11-02,584,62
1016147,2018-08-07,2018-08-30,783,745
1016148,2020-04-28,2020-05-22,166,116
1016149,2017-09-21,2017-10-15,284,566
1016150,2023-10-23,2023-10-30,988,127
1016151,2016-09-16,2016-10-03,868,677
1016152,2019-03-29,2019-04-06,450,40
1016153,2017-05-28,2017-06-18,968,364
1016154,2016-03-24,2016-04-12,660,728
1016155,2016-07-02,2016-07-15,500,96
1016156,2023-06-02,2023-06-12,965,545
1016157,2023-10-31,2023-11-17,357,284
1016158,2017-03-31,2017-04-09,181,604
1016159,2014-10-03,2014-10-24,337,66
1016160,2014-06-28,2014-07-05,801,541
1016161,2016-03-01,2016-03-18,508,671
1016162,2018-09-09,2018-09-21,739,883
1016163,2019-09-29,2019-10-22,546,23
1016164,2021-06-05,2021-06-12,530,640
1016165,2020-11-26,2020-11-28,671,341
1016166,2015-04-15,2015-04-29,327,24
1016167,2016-10-05,2016-10-06,348,642
1016168,2019-09-28,2019-10-16,314,934
1016169,2023-03-06,2023-03-09,840,243
1016170,2016-06-28,2016-07-10,756,754
1016171,2019-05-05,2019-05-29,12,158
1016172,2014-07-18,2014-08-07,363,460
1016173,2017-11-16,2017-12-11,802,842
1016174,2015-04-22,2015-05-14,293,831
1016175,2020-08-10,2020-09-06,215,278
1016176,2021-12-22,2021-12-25,531,954
1016177,2020-05-11,2020-05-12,306,887
1016178,2015-08-15,2015-09-04,717,367
1016179,2014-10-12,2014-10-13,301,780
1016180,2016-03-17,2016-03-24,598,899
1016181,2020-05-13,2020-05-31,539,211
1016182,2019-11-16,2019-11-25,724,863
1016183,2019-07-24,2019-08-03,584,778
1016184,2017-11-03,2017-11-17,634,890
1016185,2016-08-06,2016-09-03,854,577
1016186,2014-09-24,2014-10-16,377,944
1016187,2023-08-26,2023-09-04,329,692
1016188,2020-07-23,2020-08-08,243,558
1016189,2023-08-03,2023-08-03,468,675
1016190,2022-02-21,2022-02-22,97,576
1016191,2016-12-12,2017-01-10,362,118
1016192,2022-06-28,2022-07-12,763,845
1016193,2015-03-31,2015-04-18,328,466
1016194,2014-12-14,2014-12-29,643,606
1016195,2016-05-17,2016-06-12,166,725
1016196,2018-02-06,2018-02-17,23,620
1016197,2020-11-02,2020-11-19,695,89
1016198,2020-01-21,2020-02-10,674,413
1016199,2018-08-30,2018-09-21,732,476
1016200,2019-12-19,2020-01-15,603,865
1016201,2019-08-09,2019-08-26,242,9
1016202,2021-09-26,2021-09-30,304,992
1016203,2018-04-03,2018-04-11,357,215
1016204,2018-09-10,2018-10-02,909,977
1016205,2022-11-05,2022-11-05,494,85
1016206,2018-10-09,2018-10-09,386,998
1016207,2015-05-23,2015-05-31,795,271
1016208,2014-10-19,2014-11-04,180,3
1016209,2023-07-18,2023-08-12,642,642
1016210,2020-09-26,2020-09-29,286,380
1016211,2017-11-08,2017-12-03,476,800
1016212,2014-06-10,2014-06-21,317,690
1016213,2022-11-27,2022-12-24,104,907
1016214,2019-10-06,2019-10-18,227,976
1016215,2016-06-17,2016-06-28,78,629
1016216,2016-07-06,2016-07-27,265,418
1016217,2020-06-27,2020-07-16,459,281
1016218,2014-12-01,2014-12-22,514,425
1016219,2015-09-26,2015-10-16,210,26
1016220,2014-11-10,2014-11-15,782,936
1016221,2018-02-07,2018-02-19,748,56
1016222,2020-05-14,2020-05-23,980,443
1016223,2023-03-10,2023-03-24,675,806
1016224,2019-03-04,2019-03-16,635,167
1016225,2015-02-09,2015-03-08,552,539
1016226,2023-03-18,2023-03-23,144,549
1016227,2020-08-22,2020-09-08,985,656
1016228,2023-10-24,2023-11-04,190,809
1016229,2022-06-21,2022-06-23,84,652
1016230,2021-06-16,2021-07-07,865,841
1016231,2020-08-30,2020-09-07,468,899
1016232,2014-09-23,2014-10-04,926,247
1016233,2017-01-09,2017-01-25,825,706
1016234,2017-09-11,2017-10-10,607,721
1016235,2017-03-10,2017-04-02,860,873
1016236,2017-07-20,2017-08-01,655,265
1016237,2016-10-14,2016-11-02,872,92
1016238,2015-03-04,2015-03-04,856,281
1016239,2014-06-02,2014-07-01,828,551
1016240,2022-05-10,2022-06-03,927,303
1016241,2018-11-27,2018-12-09,170,989
1016242,2016-05-13,2016-05-16,217,249
1016243,2020-11-30,2020-11-30,507,515
1016244,2017-09-09,2017-09-23,907,901
1016245,2019-12-19,2020-01-08,561,4
1016246,2016-05-22,2016-06-03,374,140
1016247,2021-02-15,2021-02-22,890,589
1016248,2015-05-12,2015-06-07,874,115
1016249,2016-04-18,2016-04-30,7,27
1016250,2023-07-18,2023-08-02,312,149
1016251,2023-04-23,2023-04-29,77,766
1016252,2018-11-04,2018-11-25,309,422
1016253,2018-05-10,2018-05-30,685,24
1016254,2019-09-04,2019-09-20,685,987
1016255,2020-11-19,2020-11-26,309,940
1016256,2020-12-21,2020-12-22,625,254
1016257,2017-09-29,2017-10-02,158,95
1016258,2017-10-07,2017-10-17,240,321
1016259,2021-08-13,2021-09-10,939,898
1016260,2020-08-27,2020-09-14,928,778
1016261,2020-12-28,2021-01-02,144,205
1016262,2017-08-07,2017-09-05,348,79
1016263,2019-11-13,2019-11-17,257,868
1016264,2018-04-20,2018-04-26,105,191
1016265,2017-06-02,2017-06-21,792,32
1016266,2015-07-11,2015-07-17,393,739
1016267,2022-01-04,2022-01-31,937,44
1016268,2017-02-27,2017-03-20,665,167
1016269,2016-11-27,2016-12-06,736,315
1016270,2020-03-30,2020-04-12,349,707
1016271,2018-01-08,2018-02-02,307,585
1016272,2017-08-23,2017-08-25,472,662
1016273,2021-11-07,2021-11-14,449,662
1016274,2018-10-04,2018-10-25,593,270
1016275,2018-12-05,2018-12-07,384,544
1016276,2023-02-03,2023-02-05,854,26
1016277,2023-01-05,2023-01-24,994,673
1016278,2020-01-01,2020-01-13,540,891
1016279,2023-07-18,2023-07-20,722,480
1016280,2020-12-15,2020-12-19,111,285
1016281,2014-12-10,2014-12-10,334,837
1016282,2018-01-16,2018-02-08,291,187
1016283,2019-10-24,2019-11-08,723,389
1016284,2019-03-22,2019-03-28,418,832
1016285,2017-11-25,2017-12-15,2,636
1016286,2014-08-31,2014-09-17,550,78
1016287,2015-08-22,2015-08-30,188,910
1016288,2019-05-20,2019-05-27,208,839
1016289,2016-05-17,2016-06-02,298,301
1016291,2022-03-02,2022-03-26,168,928
1016292,2022-04-05,2022-04-09,333,613
1016293,2019-02-09,2019-02-22,322,673
1016294,2014-11-30,2014-12-21,23,544
1016295,2020-11-09,2020-11-29,328,17
1016296,2023-04-18,2023-05-04,435,696
1016297,2019-07-30,2019-08-19,463,568
1016298,2016-02-02,2016-02-17,355,856
1016299,2018-05-14,2018-06-07,222,734
1016300,2014-07-18,2014-07-29,593,947
1016301,2019-07-05,2019-07-24,919,297
1016302,2021-09-02,2021-09-29,577,732
1016303,2021-10-22,2021-10-24,462,257
1016304,2023-09-22,2023-10-05,736,206
1016305,2018-08-02,2018-08-12,540,250
1016306,2023-07-21,2023-07-25,962,472
1016307,2020-07-26,2020-08-10,654,910
1016308,2015-06-04,2015-06-11,591,856
1016309,2015-12-07,2015-12-07,73,235
1016310,2018-09-28,2018-09-28,288,218
1016311,2021-03-11,2021-04-09,795,797
1016312,2016-08-01,2016-08-12,198,423
1016313,2023-10-06,2023-10-22,711,748
1016314,2023-03-21,2023-03-23,31,293
1016315,2014-12-14,2015-01-06,117,765
1016316,2014-08-06,2014-08-29,187,89
1016317,2018-06-12,2018-06-19,465,879
1016318,2014-12-10,2014-12-25,301,308
1016319,2019-07-16,2019-08-01,608,778
1016320,2022-10-12,2022-11-04,974,990
1016321,2020-12-11,2020-12-30,778,161
1016322,2023-06-08,2023-07-06,71,802
1016323,2018-10-11,2018-10-24,478,807
1016324,2017-08-30,2017-09-15,911,555
1016325,2017-05-06,2017-05-15,850,762
1016326,2020-06-24,2020-07-18,394,227
1016327,2021-01-30,2021-01-31,291,681
1016328,2021-02-23,2021-03-09,34,715
1016329,2016-07-30,2016-08-11,491,824
1016330,2015-12-09,2015-12-22,461,266
1016331,2022-10-31,2022-11-17,668,147
1016332,2017-11-13,2017-11-27,430,914
1016333,2019-03-14,2019-03-22,693,208
1016334,2016-10-03,2016-10-18,377,348
1016335,2020-09-17,2020-10-06,606,37
1016336,2023-05-13,2023-06-08,750,149
1016337,2019-05-26,2019-06-06,476,231
1016338,2015-12-03,2015-12-05,191,18
1016339,2018-09-03,2018-09-21,517,993
1016340,2018-06-04,2018-06-26,264,771
1016341,2014-11-29,2014-12-13,186,55
1016342,2016-12-09,2017-01-02,212,797
1016343,2018-01-01,2018-01-18,40,368
1016344,2017-03-09,2017-03-21,624,721
1016345,2014-06-29,2014-07-23,576,59
1016346,2021-05-14,2021-06-11,936,893
1016347,2021-09-10,2021-10-08,741,691
1016348,2015-10-23,2015-11-21,889,273
1016349,2020-02-22,2020-03-10,54,98
1016350,2022-11-24,2022-12-04,765,464
1016351,2016-07-24,2016-08-01,636,289
1016352,2020-11-20,2020-11-30,979,191
1016353,2020-06-04,2020-07-02,793,534
1016354,2023-02-20,2023-03-09,628,64
1016355,2017-06-14,2017-07-12,837,497
1016356,2022-09-04,2022-09-05,576,841
1016357,2015-02-14,2015-03-11,296,834
1016358,2020-06-30,2020-07-22,290,796
1016359,2015-08-24,2015-08-28,993,925
1016360,2018-05-04,2018-05-08,688,689
1016361,2022-09-08,2022-09-27,912,912
1016362,2016-07-18,2016-08-16,997,4
1016363,2023-01-29,2023-02-08,90,399
1016364,2023-07-25,2023-07-25,618,29
1016365,2021-12-09,2022-01-07,601,383
1016366,2018-12-25,2019-01-17,845,266
